spy_return_1d,spy_volatility,vixy_level,market_trend,recent_volatility,timestamp,signal_threshold,top_n_trades,l1_risk_factor,sharpe_ratio,total_return,volatility
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,3,0.3,2.341981806232926,0.09761821641699979,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,3,0.5,2.342004281265223,0.16269702736166633,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,3,0.7,2.3420139135539735,0.22777583830633286,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,4,0.3,2.2248827159212796,0.0927373055961498,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,4,0.5,2.2249040672019618,0.15456217599358302,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,4,0.7,2.2249132178762747,0.21638704639101622,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,5,0.3,2.1077836256096334,0.08785639477529981,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,5,0.5,2.1078038531387007,0.1464273246254997,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,5,0.7,2.107812522198576,0.20499825447569958,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,2,0.3,2.5190584793871236,0.1049991059509681,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,2,0.5,2.5190826537511306,0.17499850991828017,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,2,0.7,2.519093014334884,0.24499791388559222,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,3,0.3,2.399103313702022,0.09999914852473152,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,3,0.5,2.399126336905838,0.1666652475412192,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,3,0.7,2.3991362041284607,0.23333134655770685,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,4,0.3,2.2791481480169207,0.09499919109849493,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,4,0.5,2.2791700200605463,0.15833198516415822,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,4,0.7,2.2791793939220377,0.2216647792298215,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,5,0.3,2.15919298233182,0.08999923367225836,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,5,0.5,2.1592137032152543,0.14999872278709728,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.55,5,0.7,2.1592225837156147,0.20999821190193618,0.09725539843047995
-0.009467898858103396,0.11838247189420628,16.0,1,0.007457394767170555,2024-10-01,0.35,2,0.3,3.1750584975082736,0.11276455706161773,0.035514741568261884
-0.009467898858103396,0.11838247189420628,16.0,1,0.007457394767170555,2024-10-01,0.35,2,0.5,3.175094257361422,0.18794092843602955,0.05919123594710315
-0.009467898858103396,0.11838247189420628,16.0,1,0.007457394767170555,2024-10-01,0.35,2,0.7,3.1751095832593568,0.26311729981044135,0.0828677303259444
-0.009467898858103396,0.11838247189420628,16.0,1,0.007457394767170555,2024-10-01,0.35,3,0.3,3.0238652357221656,0.10739481624915974,0.035514741568261884
-0.009467898858103396,0.11838247189420628,16.0,1,0.007457394767170555,2024-10-01,0.35,3,0.5,3.023899292725164,0.17899136041526623,0.05919123594710315
